MALLA,ID POZO,DIAMETRO PLG,CARGA FONDO DISENO ,KG FONDO DISENO ,AIRE FONDO DISENO ,CARGA COLUMNA  DISENO,KG COLUMNA DISENO,AIRE INTERMEDIO DISENO ,GRAVILLA INTERMEDIO DISENO ,AIRE SUPERIOR DISENO,TACO GRAVILLA DISENO ,SECUENCIA DETONACION DISENO,PROFUNDIDAD REAL,CARGA FONDO REAL ,KG FONDO REAL ,AIRE FONDO REAL ,CARGA COLUMNA REAL,KG COLUMNA REAL,AIRE INTERMEDIO REAL ,GRAVILLA INTERMEDIO REAL ,AIRE SUPERIOR REAL,TACO GRAVILLA REAL ,SECUENCIA DETONACION REAL,AGUA
MAF10-N-3410-13,Aux,12.25,,,,,,,,,7.0,,16.3,VERTEX 950,963,,,,,,,7.1,,
MAF10-N-3410-13,Aux,12.25,,,,,,,,,7.0,,16.3,VERTEX 950,950,,,,,,,7.0,,
MAF10-N-3410-15,Aux,10.625,,,,,,,,,4.0,,15.9,VERTEX 950,870,,,,,,,4.0,,
MAF10-N-3410-15,Aux,10.625,,,,,,,,,7.0,,15.8,VERTEX 950,644,,,,,,,7.0,,
MAF10-N-3410-15,Aux,10.625,,,,,,,,,8.0,,16.0,VERTEX 950,595,,,,,,,8.0,,
