MALLA,ID POZO,DIAMETRO PLG,CARGA FONDO DISENO ,KG FONDO DISENO ,AIRE FONDO DISENO ,CARGA COLUMNA  DISENO,KG COLUMNA DISENO,AIRE INTERMEDIO DISENO ,GRAVILLA INTERMEDIO DISENO ,AIRE SUPERIOR DISENO,TACO GRAVILLA DISENO ,SECUENCIA DETONACION DISENO,PROFUNDIDAD REAL,CARGA FONDO REAL ,KG FONDO REAL ,AIRE FONDO REAL ,CARGA COLUMNA REAL,KG COLUMNA REAL,AIRE INTERMEDIO REAL ,GRAVILLA INTERMEDIO REAL ,AIRE SUPERIOR REAL,TACO GRAVILLA REAL ,SECUENCIA DETONACION REAL,AGUA
MAF10-N-3380-02,1316,10.625,VERTEX 50,523.0,,,,,,,7.0,,,,,,,,,,,,,
MAF10-N-3380-04,Aux,10.625,,,,,,,,,,,15.5,VERTEX 50,638.0,,,,,,,7.0,,
MAF10-N-3380-04,Aux,10.625,,,,,,,,,,,15.7,VERTEX 50,654.0,,,,,,,7.0,,
