MALLA,ID POZO,DIAMETRO PLG,CARGA FONDO DISENO ,KG FONDO DISENO ,AIRE FONDO DISENO ,CARGA COLUMNA  DISENO,KG COLUMNA DISENO,AIRE INTERMEDIO DISENO ,GRAVILLA INTERMEDIO DISENO ,AIRE SUPERIOR DISENO,TACO GRAVILLA DISENO ,SECUENCIA DETONACION DISENO,PROFUNDIDAD REAL,CARGA FONDO REAL ,KG FONDO REAL ,AIRE FONDO REAL ,CARGA COLUMNA REAL,KG COLUMNA REAL,AIRE INTERMEDIO REAL ,GRAVILLA INTERMEDIO REAL ,AIRE SUPERIOR REAL,TACO GRAVILLA REAL ,SECUENCIA DETONACION REAL,AGUA
MAF9-SE-3350-02,169,10.625,BLENDEX 950,223,,BLENDEX 950,149.0,6.5,,,4.5,,,,,,,,,,,,,
MAF9-SE-3350-02,170,10.625,BLENDEX 950,223,,BLENDEX 950,149.0,6.5,,,4.5,,,,,,,,,,,,,
MAF9-SE-3350-02,256,10.625,BLENDEX 950,558,,,,3.0,,,4.5,,,,,,,,,,,,,
MAF9-SE-3350-04,710,12.25,VERTEX 50,1004,,,,1.0,,,6.0,,,,,,,,,,,,,
